NOMENCLATURA,TITULO,TIPO,FORMATO,URL,FECHA
LP-SM-28-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=75153be2-5bba-43fe-922b-180983379a14,2024-11-29T15:22:00-05:00
AS-SM-33-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fb798ff5-b32f-4614-8b6d-26bc4a17f017,2024-11-07T14:43:00-05:00
AS-SM-33-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=953cdeb1-7e59-4d99-bc0c-61a6487e1acb,2024-11-07T14:43:00-05:00
AS-SM-33-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a41c0b2a-a3b4-4f08-8263-efd0497128e6,2024-11-18T16:41:16-05:00
AS-SM-33-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c15b772a-1ca7-4ea3-814b-fd2cf2883216,2024-11-18T16:41:17-05:00
LP-SM-6-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=24a87dc1-58b2-433b-b91d-c1d5739e498d,2024-10-10T17:45:00-05:00
LP-SM-6-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=89acbd0a-4c69-483a-b140-8664d829f8bc,2024-10-10T17:45:00-05:00
LP-SM-6-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bacc2168-1baa-4601-a693-e2feb5821584,2024-11-04T17:01:36-05:00
LP-SM-6-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=292b1059-d899-4911-b18d-7a4567e93ffc,2024-11-04T16:32:38-05:00
LP-SM-6-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9edf1ece-e3d4-4753-93cc-0261996aab13,2024-12-10T16:35:04-05:00
LP-SM-6-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ee2782fe-2b7b-496f-94e1-b3acf5d9a5cb,2024-12-10T16:35:04-05:00
LP-SM-6-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9ae2b97a-a59f-4c1a-acd5-45137a1dfae4,2024-12-10T16:35:04-05:00
LP-SM-6-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152769177,2025-01-16T16:19:43-05:00
LP-SM-6-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772543,2025-01-22T10:34:45-05:00
LP-SM-6-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772534,2025-01-22T10:29:48-05:00
LP-SM-6-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152944987,2025-10-20T12:20:48-05:00
LP-SM-6-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152968878,2025-11-19T14:43:43-05:00
LP-SM-6-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152944998,2025-10-20T12:25:06-05:00
LP-SM-6-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772494,2025-01-22T10:07:09-05:00
CP-SM-67-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=401a412c-0ce2-43b2-8663-09840541813c,2024-10-31T11:29:19-05:00
CP-SM-67-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bfbbba70-aab1-4b66-9f36-d0e4df3ca5a3,2024-10-31T11:29:20-05:00
CP-SM-67-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1ffd4c7f-a34a-4519-a8b8-5b4906e14a01,2024-10-11T16:59:00-05:00
CP-SM-67-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fc1343f2-d650-4e78-9ab6-b8e73576e661,2024-10-11T16:59:00-05:00
CP-SM-67-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=52b14575-d5e3-4fd3-88e3-8b94f218fae4,2024-12-05T16:35:28-05:00
CP-SM-67-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=38ef6290-4384-4b89-8b23-631ecf8e7c7d,2024-12-05T16:35:28-05:00
CP-SM-67-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b233f400-bf6f-4f57-abba-3b1b47286faa,2024-12-05T16:35:28-05:00
CP-SM-67-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b907fbf5-2d58-4811-a0ac-d1dcfe9e51e9,2025-03-19T09:09:25-05:00
CP-SM-67-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152841415,2025-05-11T21:30:41-05:00
CP-SM-67-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152841414,2025-05-11T21:31:06-05:00
CP-SM-67-2024-ELSE-1,Archivos de la resolución del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152804442,2025-03-10T11:57:25-05:00
CP-SM-67-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772563,2025-01-22T10:44:28-05:00
LP-SM-6-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9edf1ece-e3d4-4753-93cc-0261996aab13,2024-12-10T16:35:04-05:00
LP-SM-6-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=24a87dc1-58b2-433b-b91d-c1d5739e498d,2024-10-10T17:45:00-05:00
LP-SM-6-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=89acbd0a-4c69-483a-b140-8664d829f8bc,2024-10-10T17:45:00-05:00
LP-SM-6-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bacc2168-1baa-4601-a693-e2feb5821584,2024-11-04T17:01:36-05:00
LP-SM-6-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=292b1059-d899-4911-b18d-7a4567e93ffc,2024-11-04T16:32:38-05:00
LP-SM-6-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7f83345f-ab27-43a0-b8ce-bce83eb54b8d,2025-01-22T15:50:40-05:00
LP-SM-6-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fc750713-23c8-4b5b-905e-98378392c22c,2025-01-22T15:50:40-05:00
LP-SM-6-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152799930,2025-02-28T16:16:39-05:00
LP-SM-6-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152799929,2025-02-28T16:16:39-05:00
CP-SM-39-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3be56d0e-2f8a-4652-ae8c-2654cd297563,2024-10-29T12:55:00-05:00
CP-SM-39-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=abb661f0-476c-4b77-a5f8-0450c9c8f01a,2024-10-29T12:55:00-05:00
CP-SM-39-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3d76a3e8-962d-44d1-9628-2bf870799c30,2024-11-18T14:38:29-05:00
CP-SM-39-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e4ef13aa-65fa-4def-b7f7-5d28e40fcc64,2024-11-18T14:38:29-05:00
CP-SM-39-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1d899347-4d49-490a-a0b8-e41c3be739fa,2024-12-16T16:27:21-05:00
CP-SM-39-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9138dad0-f990-4bd2-af09-bb84c87ccdc4,2024-12-16T16:27:21-05:00
CP-SM-39-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=58242423-cf7f-45e7-ae6d-1509ab57a8ab,2024-12-16T16:27:21-05:00
CP-SM-39-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152784769,2025-02-06T00:15:17-05:00
AS-SM-75-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=80caaab6-b8d4-4e88-8e32-8e15b814395b,2024-11-08T10:07:22-05:00
AS-SM-75-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0ba2e6da-0e3c-4265-abc0-0e3fbf70de9e,2024-10-31T23:25:00-05:00
AS-SM-75-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=99af6070-892e-4dc6-90e5-53280688708e,2024-10-31T23:25:00-05:00
AS-SM-75-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7af080e5-3c7f-467b-9ee7-6029fba38227,2024-11-27T16:50:17-05:00
AS-SM-75-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2eae8403-e9c2-47a1-a6ae-dd9ba4581999,2024-11-27T16:50:18-05:00
AS-SM-75-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1f0e63e3-ec08-48ef-94c8-6bcdace868e3,2024-11-27T16:50:18-05:00
AS-SM-75-2024-ELSE-1,Acta de no formulación de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e632a197-dc04-4e70-83e6-580dbb5c66be,2024-11-07T08:05:12-05:00
AS-SM-75-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=29e741eb-a2b7-46dd-b8d4-c7e8b5a7b64b,2025-01-09T10:01:42-05:00
AS-SM-75-2024-ELSE-1,,,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a24eed52-c2b8-4e0d-baa6-939b850534d8,2024-12-27T18:29:15-05:00
AS-SM-75-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152784770,2025-02-06T00:21:03-05:00
CP-SM-24-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=508bc88d-b74d-4666-9c0c-daf793320ad4,2024-10-17T11:09:00-05:00
CP-SM-24-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5345f7de-9722-4545-a345-ee7a989553a2,2024-10-17T11:09:00-05:00
CP-SM-24-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=49eece3c-b391-4cc8-9937-b11dfa37069f,2024-11-06T15:18:58-05:00
CP-SM-24-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5391c345-7b51-498a-8d24-c12f3b361896,2024-11-06T15:18:58-05:00
CP-SM-24-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5121a22d-12e6-4db1-a5d0-9a6d405303bb,2024-12-03T12:31:16-05:00
CP-SM-24-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a3bfcdc2-b94e-4f8e-b48b-681a3731b915,2024-12-03T12:31:16-05:00
CP-SM-24-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=52fce822-3eda-4485-b907-740a94270e9d,2024-12-03T12:31:17-05:00
CP-SM-24-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152769003,2025-01-16T14:54:54-05:00
AS-SM-12-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=61df566a-319f-4638-9750-f72f9530ab68,2024-10-18T16:14:00-05:00
AS-SM-12-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e9e3713c-0cbe-4ac5-b709-6d269971beb4,2024-10-18T16:14:00-05:00
AS-SM-12-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4ce2bc6d-1481-40ea-9b14-ed48ff25f00e,2024-10-28T16:05:49-05:00
AS-SM-12-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9f6306da-44db-4b4f-848a-90c2d25b085d,2024-10-28T16:05:50-05:00
AS-SM-12-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e9b90494-5fa4-4d18-8161-79878cca687c,2024-11-14T16:12:49-05:00
AS-SM-12-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5473b013-47f2-435c-a48e-d693b6dcbe95,2024-11-14T16:12:49-05:00
AS-SM-12-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fc5c4ee3-4c4a-48b0-a801-21fd18431817,2024-11-14T16:12:49-05:00
AS-SM-12-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152734637,2024-12-12T11:43:01-05:00
AS-SM-12-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152734633,2024-12-12T11:40:44-05:00
SIE-SIE-4-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=079f3b08-b128-44ea-8235-78311d198c5c,2024-10-24T14:42:00-05:00
SIE-SIE-4-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0aafa664-28d2-449b-ae9e-410f1a659f41,2024-10-24T14:42:00-05:00
AS-SM-74-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2ea86029-0732-4c60-a6e0-8eb03e90f439,2024-10-10T14:41:00-05:00
AS-SM-74-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=41d185ca-e0d6-44fd-ac23-847196522a99,2024-10-10T14:41:00-05:00
AS-SM-74-2024-ELSE-1,Informe que sustenta la declaratoria de Desierto,evaluationReports,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=00404f2f-8619-4c95-92d6-9302ba29207b,2024-10-10T14:41:00-05:00
AS-SM-74-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=41085fa4-d080-47bb-ad0a-d494990d40a8,2024-10-17T17:51:57-05:00
AS-SM-74-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=04e9bc35-249a-4741-ab86-d67fa7422133,2024-10-17T17:51:57-05:00
AS-SM-74-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8591e42f-8a21-4afc-9a97-9213e8d740a6,2024-11-25T22:29:16-05:00
AS-SM-74-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8b26b776-c044-41a7-85be-3ee1842fcc58,2024-11-25T22:29:16-05:00
AS-SM-74-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c9353a99-ecbe-4c07-af1a-5e41f89a5989,2024-11-25T22:29:17-05:00
LP-SM-23-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=10a65cc8-9b9f-4e23-bc4a-2a3dbcb8f641,2024-09-10T15:09:00-05:00
LP-SM-23-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ace2f9f4-7d75-4d65-94b6-bae386535cfe,2024-09-10T15:09:00-05:00
LP-SM-23-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=54fbee29-6fb6-4ca8-a775-8dbf6902cb55,2024-09-30T14:35:19-05:00
LP-SM-23-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e2d77d48-ab82-4a5b-844b-f620c1617b43,2024-09-30T14:35:20-05:00
LP-SM-23-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ccd0a8a2-ca74-4bd9-9647-7a5a98f987ca,2024-10-18T17:54:40-05:00
LP-SM-23-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5999d44d-afad-4aa7-93a4-dfe5d7e42c00,2024-10-18T17:54:40-05:00
LP-SM-23-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7e1ab5de-7e74-4ced-955f-518fe369cfdc,2024-10-18T17:54:41-05:00
LP-SM-23-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152709294,2024-11-13T16:19:29-05:00
LP-SM-23-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152709280,2024-11-13T16:14:12-05:00
LP-SM-23-2024-ELSE-1,Archivos del adicional del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152871727,2025-06-26T08:04:52-05:00
LP-SM-23-2024-ELSE-1,Archivos del complementario del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152941027,2025-10-14T15:00:01-05:00
CP-SM-65-2024-ELSE-1,Bases Administrativas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=dfd90f8d-d73b-4852-a1eb-84e99bf130e8,2024-09-19T14:34:00-05:00
CP-SM-65-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f86bad76-b2f0-4807-8ecb-0987a5a0fad2,2024-09-19T14:34:00-05:00
CP-SM-65-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f1cc2478-8b26-4a9a-b8cc-fc765e96c106,2024-10-29T11:00:06-05:00
CP-SM-65-2024-ELSE-1,Bases Integradas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=33cc7a9e-1f95-4b9d-b538-2af8a7565301,2024-10-29T11:00:06-05:00
CP-SM-65-2024-ELSE-1,Documentos de Presentación de Propuestas,biddingDocuments,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ec21b421-3ad3-49b3-b530-c12b2ac90e01,2024-12-02T17:03:32-05:00
CP-SM-65-2024-ELSE-1,Documentos de Calificación y Evaluación,evaluationReports,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b7fabe8d-6a61-416b-82bc-f2bcc00c18d2,2024-12-02T17:03:32-05:00
CP-SM-65-2024-ELSE-1,Documentos de Otorgamiento de Buena Pro,awardNotice,zip,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=16b66f98-3d3d-421c-89f1-90e6e2eb6e89,2024-12-02T17:03:33-05:00
CP-SM-65-2024-ELSE-1,Documento contrato,,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152782168,2025-02-03T13:04:38-05:00
CP-SM-65-2024-ELSE-1,Archivos de la garantía del contrato,contractAnnexe,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772520,2025-01-22T10:23:13-05:00
CP-SM-65-2024-ELSE-1,Archivos del contrato,contractSigned,application/pdf,https://prod4.seace.gob.pe:9000/api/con/documentos/descargar/152772515,2025-01-22T10:18:43-05:00
LP-SM-17-2024-ELSE-1,Bases Administrativas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=225daac8-fa20-4f66-b7eb-572aa23a3b4a,2024-09-16T15:01:00-05:00
LP-SM-17-2024-ELSE-1,Resumen ejecutivo,biddingDocuments,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=daf3ab02-352f-49a0-80d0-61f6edd0ff14,2024-09-16T15:01:00-05:00
LP-SM-17-2024-ELSE-1,Pliego de absolución de consultas y observaciones,clarifications,pdf,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6f76e932-2bb0-4f08-9500-7e063f92e923,2024-10-03T10:56:11-05:00
LP-SM-17-2024-ELSE-1,Bases Integradas,biddingDocuments,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=96d9b5b4-edff-4f28-ae9a-f2656eae1513,2024-10-03T10:56:11-05:00
LP-SM-17-2024-ELSE-1,,,docx,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=666465f8-6eed-46d0-b2c3-4cf7622efaa0,2024-11-05T22:27:11-05:00
